model,wanted,prediction,count
object100_pt_mobilenet_v2_01_75,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_75,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_75,ecouteurs,other,0
object100_pt_mobilenet_v2_01_75,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_75,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_75,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_75,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_75,keycap-puller,other,1
object100_pt_mobilenet_v2_01_75,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_75,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_75,other,ecouteurs,0
object100_pt_mobilenet_v2_01_75,other,keycap-puller,2
object100_pt_mobilenet_v2_01_75,other,other,15
object100_pt_mobilenet_v2_01_75,other,pc-stand,2
object100_pt_mobilenet_v2_01_75,other,porte-mine,0
object100_pt_mobilenet_v2_01_75,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_75,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_75,pc-stand,other,0
object100_pt_mobilenet_v2_01_75,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_75,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_75,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_75,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_75,porte-mine,other,0
object100_pt_mobilenet_v2_01_75,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_75,porte-mine,porte-mine,19
