model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_efficientnet_b0_00_00,0,0.24371859431266785,1.6534984111785889,0.5454545617103577,1.3100138902664185
object100_tf_efficientnet_b0_00_00,1,0.5402010083198547,1.265770673751831,0.7676767706871033,0.9997698068618774
object100_tf_efficientnet_b0_00_00,2,0.6934673190116882,1.0234062671661377,0.8383838534355164,0.7858637571334839
object100_tf_efficientnet_b0_00_00,3,0.7512562870979309,0.8654851317405701,0.8787878751754761,0.6487013101577759
object100_tf_efficientnet_b0_00_00,4,0.7939698696136475,0.7403504848480225,0.8989899158477783,0.5567600131034851
object100_tf_efficientnet_b0_00_00,5,0.8467336893081665,0.6256108283996582,0.8989899158477783,0.4884122610092163
object100_tf_efficientnet_b0_00_00,6,0.8743718862533569,0.5559640526771545,0.9090909361839294,0.4376077353954315
object100_tf_efficientnet_b0_00_00,7,0.8442211151123047,0.5379317998886108,0.9090909361839294,0.39894312620162964
object100_tf_efficientnet_b0_00_00,8,0.8919597864151001,0.4677102565765381,0.9090909361839294,0.36999616026878357
object100_tf_efficientnet_b0_00_00,9,0.8844221234321594,0.45481953024864197,0.9191918969154358,0.3477648198604584
object100_tf_efficientnet_b0_00_00,10,0.9045225977897644,0.41862162947654724,0.9292929172515869,0.32799288630485535
object100_tf_efficientnet_b0_00_00,11,0.9070351719856262,0.3727022409439087,0.9292929172515869,0.313230037689209
object100_tf_efficientnet_b0_00_00,12,0.947236180305481,0.3472403585910797,0.9292929172515869,0.3008713722229004
object100_tf_efficientnet_b0_00_00,13,0.9170854091644287,0.3533693552017212,0.9292929172515869,0.289241224527359
object100_tf_efficientnet_b0_00_00,14,0.929648220539093,0.31946879625320435,0.9292929172515869,0.27903249859809875
object100_tf_efficientnet_b0_00_00,15,0.9221105575561523,0.33509373664855957,0.9292929172515869,0.2691483795642853
object100_tf_efficientnet_b0_00_00,16,0.9422110319137573,0.27928924560546875,0.939393937587738,0.2618890106678009
object100_tf_efficientnet_b0_00_00,17,0.9371859431266785,0.2873939871788025,0.939393937587738,0.25588157773017883
object100_tf_efficientnet_b0_00_00,18,0.9371859431266785,0.2658637464046478,0.939393937587738,0.2508721649646759
object100_tf_efficientnet_b0_00_00,19,0.9547738432884216,0.24462765455245972,0.939393937587738,0.24592289328575134
object100_tf_efficientnet_b0_00_00,20,0.9497487545013428,0.2424667626619339,0.939393937587738,0.24136845767498016
object100_tf_efficientnet_b0_00_00,21,0.9497487545013428,0.2450261116027832,0.939393937587738,0.23870711028575897
object100_tf_efficientnet_b0_00_00,22,0.9597989916801453,0.2363516241312027,0.939393937587738,0.23688729107379913
