model,wanted,prediction,count
object100_pt_mobilenet_v2_02_187,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_187,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_187,ecouteurs,other,0
object100_pt_mobilenet_v2_02_187,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_187,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_187,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_187,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_187,keycap-puller,other,1
object100_pt_mobilenet_v2_02_187,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_187,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_187,other,ecouteurs,0
object100_pt_mobilenet_v2_02_187,other,keycap-puller,1
object100_pt_mobilenet_v2_02_187,other,other,18
object100_pt_mobilenet_v2_02_187,other,pc-stand,0
object100_pt_mobilenet_v2_02_187,other,porte-mine,0
object100_pt_mobilenet_v2_02_187,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_187,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_187,pc-stand,other,0
object100_pt_mobilenet_v2_02_187,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_187,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_187,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_187,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_187,porte-mine,other,0
object100_pt_mobilenet_v2_02_187,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_187,porte-mine,porte-mine,19
